message_id,timestamp,datetime,user_name,user_id,text,attachments,likes,group_id,source
173652855230359643,1736528552,2025-01-10T11:02:32,Twag Daddy,63896632,We’re outside tech tower,0,0,52459104,unknown
173652666537503978,1736526665,2025-01-10T10:31:05,Twag Daddy,63896632,Yeah,0,1,52459104,unknown
173652634348336819,1736526343,2025-01-10T10:25:43,Twag Daddy,63896632,That works,0,0,52459104,unknown
173652377631648993,1736523776,2025-01-10T09:42:56,Twag Daddy,63896632,Also if there’s a better field we can go there,0,0,52459104,unknown
173652371750531591,1736523717,2025-01-10T09:41:57,Twag Daddy,63896632,Ok noon it is everyone pull up,0,0,52459104,unknown
173651824869699015,1736518248,2025-01-10T08:10:48,Twag Daddy,63896632,Created new poll 'Snowball fight on Tech Green?',1,0,52459104,unknown
173647879390079331,1736478793,2025-01-09T21:13:13,Twag Daddy,63896632,Ben is abusing his power rn but Emiley asked for a laptop with a dvd reader ,0,0,52459104,unknown
173647864890496414,1736478648,2025-01-09T21:10:48,Twag Daddy,63896632,We need to watch Emiley’s mri,0,0,52459104,unknown
173647451114575573,1736474511,2025-01-09T20:01:51,Twag Daddy,63896632,If the roads are iced over on Saturday then no keg or mixer otherwise we’re good ,1,0,52459104,unknown
173644257043584736,1736442570,2025-01-09T11:09:30,Twag Daddy,63896632,I want merch sell me more merch ,0,0,52459104,unknown
173644225231879331,1736442252,2025-01-09T11:04:12,Twag Daddy,63896632,Everyone is however encouraged to blackout in the snow on their own time,0,2,52459104,unknown
173644209989712926,1736442099,2025-01-09T11:01:39,Twag Daddy,63896632,I know none of you bitches are coming to cleanup and I’m not trying to single-handedly clean all of the snow and mud everyone tracks into Curran the next day,0,5,52459104,unknown
173644200332993627,1736442003,2025-01-09T11:00:03,Twag Daddy,63896632,Since it will be actively snowing Friday night we are moving the party to Saturday,0,1,52459104,unknown
173621842063449331,1736218420,2025-01-06T20:53:40,Twag Daddy,63896632,Curran parking deck postgame,1,3,52459104,unknown
173621831682942926,1736218316,2025-01-06T20:51:56,Twag Daddy,63896632,Twag Daddy created event 'Emos And Frat Bros',1,1,52459104,unknown
173603654081892196,1736036540,2025-01-04T18:22:20,Twag Daddy,63896632,We do NOT condone incorrect opinions in this groupchat,0,1,52459104,unknown
173603639134957350,1736036391,2025-01-04T18:19:51,Twag Daddy,63896632,Sprite cranberry,0,5,52459104,unknown
173586984625002231,1735869846,2025-01-02T20:04:06,Twag Daddy,63896632,^^,0,0,52459104,unknown
173571121951052231,1735711219,2025-01-01T00:00:19,Twag Daddy,63896632,Drink more beer???,0,1,52459104,unknown
173571111085242334,1735711110,2024-12-31T23:58:30,Twag Daddy,63896632,Not really though Cole is one of our prime degenerates ,0,0,52459104,unknown
173571106854461609,1735711068,2024-12-31T23:57:48,Twag Daddy,63896632,Someone isn’t hitting their 1 million beer goal,1,0,52459104,unknown
173571093468578416,1735710934,2024-12-31T23:55:34,Twag Daddy,63896632,I trust that everyone in this groupchat will drink at least 1 million beers in the next 4 months,0,1,52459104,unknown
173571091702711145,1735710917,2024-12-31T23:55:17,Twag Daddy,63896632,Ngl I don’t wanna think about my own actions beer counter is officially retired,0,1,52459104,unknown
173570895840223916,1735708958,2024-12-31T23:22:38,Twag Daddy,63896632,1 more year 1 million more beer,0,7,52459104,unknown
173570478159441214,1735704781,2024-12-31T22:13:01,Twag Daddy,63896632,Just some random person who isn’t Claudia ,0,0,52459104,unknown
173570477521131023,1735704775,2024-12-31T22:12:55,Twag Daddy,63896632,This isn’t Claudia btw,0,0,52459104,unknown
173447131704718114,1734471317,2024-12-17T15:35:17,Twag Daddy,63896632,Listening party in IC lawn tomorrow 6am,0,1,52459104,unknown
173424638885089648,1734246388,2024-12-15T01:06:28,Twag Daddy,63896632,Keep every box and make a cig wall,1,2,52459104,unknown
173397924514150430,1733979245,2024-12-11T22:54:05,Twag Daddy,63896632,Mjq squad come to other room it’s better,0,0,52459104,unknown
173367053375880046,1733670533,2024-12-08T09:08:53,Twag Daddy,63896632,Nobody cleaned up and now Gorg is sad :( please attend next time,1,0,52459104,unknown
173362423541980897,1733624235,2024-12-07T20:17:15,Twag Daddy,63896632,If you are participating in white elephant and not her lmk right now we are starting,0,0,52459104,unknown
173362294427281710,1733622944,2024-12-07T19:55:44,Twag Daddy,63896632,White elephant starts at 9:20. Get here with a gift by then to participate,0,0,52459104,unknown
173362016439149179,1733620164,2024-12-07T19:09:24,Twag Daddy,63896632,Ah shit ,0,0,52459104,unknown
173362009006794358,1733620090,2024-12-07T19:08:10,Twag Daddy,63896632,Also we do have a white elephant to run before the party starts so please don’t show up already blacked out or we’ll have a repeat of last year ,0,1,52459104,unknown
173361996459114013,1733619964,2024-12-07T19:06:04,Twag Daddy,63896632,Feel free to throw up on Emiley though,0,3,52459104,unknown
173361995828920079,1733619958,2024-12-07T19:05:58,Twag Daddy,63896632,If you throw up in the sober monitors you are banned,0,5,52459104,unknown
173359535137253848,1733595351,2024-12-07T12:15:51,Twag Daddy,63896632,"IMPORTANT ANNOUNCEMENT: White Elephant start time is moved to 9pm. Also, wear very warm clothes tonight (and/or use alcohol blanket). We can fit people inside but the drinking games will probably be outdoors",0,1,52459104,unknown
173353434275589635,1733534342,2024-12-06T19:19:02,Twag Daddy,63896632,Everyone log their beer consumption,0,0,52459104,unknown
173353433194564900,1733534331,2024-12-06T19:18:51,Twag Daddy,63896632,https://gtscinjurymap.web.app/beermap.html,0,0,52459104,unknown
173346023256967442,1733460232,2024-12-05T22:43:52,Twag Daddy,63896632,72 hour study room,0,0,52459104,unknown
173346022645505746,1733460226,2024-12-05T22:43:46,Twag Daddy,63896632,Be the change you want to see ,0,0,52459104,unknown
173345362876550755,1733453628,2024-12-05T20:53:48,Twag Daddy,63896632,Ever heard of dedication,0,3,52459104,unknown
173345341707329179,1733453417,2024-12-05T20:50:17,Twag Daddy,63896632,https://gtscinjurymap.web.app/beermap.html,0,0,52459104,unknown
173345341490640898,1733453414,2024-12-05T20:50:14,Twag Daddy,63896632,"Hello everyone, I want to drink 1 million beers before I graduate, but unfortunately I’m old as fuck so I cannot do it alone. Please help me by drinking beer (or other alcoholic substances) and adding it to the GTSC beer map",0,3,52459104,unknown
173337954364244805,1733379543,2024-12-05T00:19:03,Twag Daddy,63896632,Will do during study room tomorrow ,0,0,52459104,unknown
173328458707147086,1733284587,2024-12-03T21:56:27,Twag Daddy,63896632,,2,17,52459104,unknown
173328259843956859,1733282598,2024-12-03T21:23:18,Twag Daddy,63896632,Gunnar maybe,0,1,52459104,unknown
173328259074556405,1733282590,2024-12-03T21:23:10,Twag Daddy,63896632,Gorg would never ,0,0,52459104,unknown
173328254762708899,1733282547,2024-12-03T21:22:27,Twag Daddy,63896632,Which one of you motherfuckers is going to betray me?,0,1,52459104,unknown
173316566008393600,1733165660,2024-12-02T12:54:20,Twag Daddy,63896632,White elephant is after senior dinner. Bring a gift if you want to participate (MUST BE WRAPPED),0,0,52459104,unknown
173316562646175753,1733165626,2024-12-02T12:53:46,Twag Daddy,63896632,Twag Daddy created event 'White Elephant/Christmas Party',1,0,52459104,unknown
173302495785097982,1733024957,2024-11-30T21:49:17,Twag Daddy,63896632,INSTEAD OF 1 MILLION BEERS SHE CONSUMES 1 MILLION CALORIES,0,3,52459104,unknown
173302493689294696,1733024936,2024-11-30T21:48:56,Twag Daddy,63896632,CANT STAY AWAY FROM THE SNACKS,0,0,52459104,unknown
173302492416343394,1733024924,2024-11-30T21:48:44,Twag Daddy,63896632,OBESE,0,0,52459104,unknown
173302492264535864,1733024922,2024-11-30T21:48:42,Twag Daddy,63896632,MASSIVE,0,0,52459104,unknown
173302492081497887,1733024920,2024-11-30T21:48:40,Twag Daddy,63896632,HUGE,0,0,52459104,unknown
173302490676723553,1733024906,2024-11-30T21:48:26,Twag Daddy,63896632,LARGE,0,0,52459104,unknown
173302489208412640,1733024892,2024-11-30T21:48:12,Twag Daddy,63896632,EMILEY SEEKS FOOD,0,0,52459104,unknown
173302488854200737,1733024888,2024-11-30T21:48:08,Twag Daddy,63896632,,1,3,52459104,unknown
173294308104389032,1732943081,2024-11-29T23:04:41,Twag Daddy,63896632,Put them in big dumpy,1,1,52459104,unknown
173294305544724201,1732943055,2024-11-29T23:04:15,Twag Daddy,63896632,I un-retract my statement,1,0,52459104,unknown
173294105977929952,1732941059,2024-11-29T22:30:59,Twag Daddy,63896632,Never mind I retract my prior statements GO GT ,1,9,52459104,unknown
173294078465366610,1732940784,2024-11-29T22:26:24,Twag Daddy,63896632,FUCK THIS SCHOOL IM TRANSFERRING TO UGA FOR MY LAST SEMESTER GOOD LUCK EVERYONE,0,0,52459104,unknown
173293931548355864,1732939315,2024-11-29T22:01:55,Twag Daddy,63896632,Someone bring the goalpost to Curran ,0,0,52459104,unknown
173229902086062804,1732299020,2024-11-22T12:10:20,Twag Daddy,63896632,If you don’t have housing plans next year (or even if you do) please consider living in Curran. Swim club social will not be the same without a party house. Plus you get the added benefit of not having to walk to the function and a cleanup crew to do all your chores every few weeks,1,9,52459104,unknown
173229502328099989,1732295023,2024-11-22T11:03:43,Twag Daddy,63896632,It’s black and fuzzy,0,0,52459104,unknown
173229501516021585,1732295015,2024-11-22T11:03:35,Twag Daddy,63896632,Did anyone see my jacket at the football game yesterday I left it there?,0,0,52459104,unknown
173224485531255935,1732244855,2024-11-21T21:07:35,Twag Daddy,63896632,"HELLO GTSC. You may have seen me die today because I am old and washed but I did not actually die because I CANNOT DIE. Anyways this is my last tailgate so I’m basically dead now but I have so much hope in the future of this club. Don’t go to class, don’t study, keep drinking and keep being awesome. 1 MILLION BEERS!!!!",0,32,52459104,unknown
173222151087816443,1732221510,2024-11-21T14:38:30,Twag Daddy,63896632,Jacob stop yapping and start drinking ,0,0,52459104,unknown
173221315557130243,1732213155,2024-11-21T12:19:15,Twag Daddy,63896632,Rest of exec step your game up ,0,0,52459104,unknown
173221314016049194,1732213140,2024-11-21T12:19:00,Twag Daddy,63896632,Also Erin Wren present,1,0,52459104,unknown
173221302360590032,1732213023,2024-11-21T12:17:03,Twag Daddy,63896632,Idk you kind of have to stay from 2pm-7pm now,0,1,52459104,unknown
173220534822842486,1732205348,2024-11-21T10:09:08,Twag Daddy,63896632,I’ll do the presentation you drink,0,0,52459104,unknown
173220415444846315,1732204154,2024-11-21T09:49:14,Twag Daddy,63896632,20 beers for 20 years old?,0,0,52459104,unknown
173220292901720181,1732202929,2024-11-21T09:28:49,Twag Daddy,63896632,I WILL SAVE GEORGE,0,0,52459104,unknown
173219088382021084,1732190883,2024-11-21T06:08:03,Twag Daddy,63896632,We already got 10 beer ricochet,0,0,52459104,unknown
173214427651937629,1732144276,2024-11-20T17:11:16,Twag Daddy,63896632,I don’t make the rules here,0,0,52459104,unknown
173214426772977224,1732144267,2024-11-20T17:11:07,Twag Daddy,63896632,Yes,0,0,52459104,unknown
173214423575211553,1732144235,2024-11-20T17:10:35,Twag Daddy,63896632,"🚨🚨IMPORTANT TAILGATE ANNOUNCEMENT🚨🚨
Anyone going to class tomorrow is required to come to tailgate and shotgun before and after ",0,6,52459104,unknown
173212520012362670,1732125200,2024-11-20T11:53:20,Twag Daddy,63896632,Must be on time for this one,0,0,52459104,unknown
173185659523701084,1731856595,2024-11-17T09:16:35,Twag Daddy,63896632,2 full weeks*,0,0,52459104,unknown
173185610804880079,1731856108,2024-11-17T09:08:28,Twag Daddy,63896632,Damn it George we almost made it one full week,1,7,52459104,unknown
173182154815199786,1731821548,2024-11-16T23:32:28,Twag Daddy,63896632,Anyone in a van hmu I’ll get you van beer,0,0,52459104,unknown
173182151663286672,1731821516,2024-11-16T23:31:56,Twag Daddy,63896632,1 million beers In the vans,0,2,52459104,unknown
173180467361501553,1731804673,2024-11-16T18:51:13,Twag Daddy,63896632,^^ it is imperative to the birthday party that we have a goat,0,3,52459104,unknown
173180401938923578,1731804019,2024-11-16T18:40:19,Twag Daddy,63896632,No we’re dead last,0,3,52459104,unknown
173179923044347475,1731799230,2024-11-16T17:20:30,Twag Daddy,63896632,If anyone needs beer lmk,0,0,52459104,unknown
173179922532650860,1731799225,2024-11-16T17:20:25,Twag Daddy,63896632,"Ok everyone, since the hotel rooms are really small we are going to do grade-specific pregames to avoid noise complaints ",0,0,52459104,unknown
173178592189832984,1731785921,2024-11-16T13:38:41,Twag Daddy,63896632,"Social is 18+ until 10pm. Bars that you can use fake ids at afterwards (from nc state):
Cornerstone
Stand at dogwood
Village
Whiskey rose
Yacht club",0,0,52459104,unknown
173178509332700181,1731785093,2024-11-16T13:24:53,Twag Daddy,63896632,"Would recommend pregaming the pregame, since we’ll probably leave after 30-40 minutes",0,0,52459104,unknown
173178427300319216,1731784273,2024-11-16T13:11:13,Twag Daddy,63896632,If you piss off Billy I will personally force you into the Curran shopping cart and push you into I-85,0,4,52459104,unknown
173172909002846118,1731729090,2024-11-15T21:51:30,Twag Daddy,63896632,"So it’s come to my attention that Nat did not actually ask where the pregame was, Adam stole Nat’s phone to ask where the pregame was. Thanks for volunteering Adam and Adam’s roommates",0,10,52459104,unknown
173171993232952902,1731719932,2024-11-15T19:18:52,Twag Daddy,63896632,Is anyone on swim club in room 308?,0,0,52459104,unknown
173171955617693435,1731719556,2024-11-15T19:12:36,Twag Daddy,63896632,Thanks for offering nat and nats roommates,0,8,52459104,unknown
173163952769116088,1731639527,2024-11-14T20:58:47,Twag Daddy,63896632,Thank you Helper Bot,0,13,52459104,unknown
173163936421454667,1731639364,2024-11-14T20:56:04,Twag Daddy,63896632,"One of swim clubs most classic events, George P Burdell’s birthday will be on Saturday, November 23rd, starting around 8pm. Sign Up by next Wednesday ",0,2,52459104,unknown
173143261575871731,1731432615,2024-11-12T11:30:15,Twag Daddy,63896632,You need my merch purchases I'm gtsc's biggest funder,1,0,52459104,unknown
173143254416404343,1731432544,2024-11-12T11:29:04,Twag Daddy,63896632,I'm doubling your slush charge,0,3,52459104,unknown
173143247843997857,1731432478,2024-11-12T11:27:58,Twag Daddy,63896632,🚨🚨IMPORTANT ANNOUNCEMENT🚨🚨. Everyone who isn't at study room in 15 minutes is banned from the next social event,0,0,52459104,unknown
173112715193572844,1731127151,2024-11-08T22:39:11,Twag Daddy,63896632,"Hello everyone, since we will consume a lot more alcohol during 24 hour tailgate than at a normal tailgate, we are charging for slush separately for this event (EVEN IF you venmo'd 35$ for all tailgates at the start of the year):

If you paid for all tailgates upfront, please venmo an extra $6.69 for 24 hour tailgate.

If you didn't pay for all tailgates upfront and are coming to 24-hour tailgate and regular tailgate, please venmo 14$.

If you are just coming to regular tailgate and didn't pay upfront, please pay $7.69

We will have venmo sheets there. I hate to constanly harrass everyone for money, but drinks are not cheap (this event will cost us almost 500$ in alcohol)",0,4,52459104,unknown
173108248661058218,1731082486,2024-11-08T10:14:46,Twag Daddy,63896632,It’s on the right way,0,0,52459104,unknown
173108248193306816,1731082481,2024-11-08T10:14:41,Twag Daddy,63896632,No we checked,0,0,52459104,unknown
173108173860068790,1731081738,2024-11-08T10:02:18,Twag Daddy,63896632,I see other people staring at their phones waiting for an email,0,0,52459104,unknown
173108038672562844,1731080386,2024-11-08T09:39:46,Twag Daddy,63896632,I’m going alumni house,0,0,52459104,unknown
173099571913085427,1730995719,2024-11-07T10:08:39,Twag Daddy,63896632,Jk phi mu we love you,1,0,52459104,unknown
173099567786637002,1730995677,2024-11-07T10:07:57,Twag Daddy,63896632,Dictator has been brainwashed by the phi mus,0,2,52459104,unknown
173099560512389865,1730995605,2024-11-07T10:06:45,Twag Daddy,63896632,Also high above where knowledge grows culc is knowledge place,0,1,52459104,unknown
173099554960598826,1730995549,2024-11-07T10:05:49,Twag Daddy,63896632,It says “a quiet haven above the fray” Kendeda is not chaotic at all,0,1,52459104,unknown
173099518057953137,1730995180,2024-11-07T09:59:40,Twag Daddy,63896632,I’m in tech square ,0,0,52459104,unknown
173091090510112228,1730910905,2024-11-06T10:35:05,Twag Daddy,63896632,Yeah phi mu was therr,0,0,52459104,unknown
173091028177441970,1730910281,2024-11-06T10:24:41,Twag Daddy,63896632,Are there any other random buildings in the middle of the city?,0,0,52459104,unknown
173090918373887282,1730909183,2024-11-06T10:06:23,Twag Daddy,63896632,This message was deleted,0,0,52459104,unknown
173090896760906791,1730908967,2024-11-06T10:02:47,Twag Daddy,63896632,Adam and I go medicine,0,1,52459104,unknown
173090886406052393,1730908864,2024-11-06T10:01:04,Twag Daddy,63896632,,1,5,52459104,unknown
173090825419785427,1730908254,2024-11-06T09:50:54,Twag Daddy,63896632,I’ll be at tech square,0,0,52459104,unknown
173086819352040690,1730868193,2024-11-05T22:43:13,Twag Daddy,63896632,,1,0,52459104,unknown
173085954459951058,1730859544,2024-11-05T20:19:04,Twag Daddy,63896632,Created new poll 'Impeach Emiley (she didn’t get Taco Bell for Adam)',1,4,52459104,unknown
173083862623863137,1730838626,2024-11-05T14:30:26,Twag Daddy,63896632,Pull up at 12 am midnight tailgate ,1,0,52459104,unknown
173083176145449868,1730831761,2024-11-05T12:36:01,Twag Daddy,63896632,If anyone is near tech green do mini carnival before 2pm you get a lot of points for participating,0,0,52459104,unknown
173082258375538350,1730822583,2024-11-05T10:03:03,Twag Daddy,63896632,Probably real tennis courts,0,0,52459104,unknown
173082251258483514,1730822512,2024-11-05T10:01:52,Twag Daddy,63896632,Prop is peace sign,0,0,52459104,unknown
173082250510509754,1730822505,2024-11-05T10:01:45,Twag Daddy,63896632,Logan and I can go tennis courts,0,1,52459104,unknown
173082247613656890,1730822476,2024-11-05T10:01:16,Twag Daddy,63896632,1 is ropes course in burger bowl,0,0,52459104,unknown
173082241189848307,1730822411,2024-11-05T10:00:11,Twag Daddy,63896632,GO TIME,0,0,52459104,unknown
173082144561296228,1730821445,2024-11-05T09:44:05,Twag Daddy,63896632,I’ll meet you there,1,1,52459104,unknown
173082129571037633,1730821295,2024-11-05T09:41:35,Twag Daddy,63896632,Is anyone on east it could be dining halls or something in tech square?,0,0,52459104,unknown
173082119989370218,1730821199,2024-11-05T09:39:59,Twag Daddy,63896632,This message was deleted,0,0,52459104,unknown
173081978021516816,1730819780,2024-11-05T09:16:20,Twag Daddy,63896632,I’ll go student center,0,0,52459104,unknown
173074096801724183,1730740968,2024-11-04T11:22:48,Twag Daddy,63896632,If you are checking in at an event say Swim Club and not GTSC. There are multiple GTSCs on campus,0,0,52459104,unknown
173073891423831308,1730738914,2024-11-04T10:48:34,Twag Daddy,63896632,Class is irrelevant ,0,0,52459104,unknown
173073890751893649,1730738907,2024-11-04T10:48:27,Twag Daddy,63896632,It only takes 30 minutes,0,0,52459104,unknown
173073851463109330,1730738514,2024-11-04T10:41:54,Twag Daddy,63896632,Anyone good at Greek mythology and wanna answer trivia questions at noon,0,0,52459104,unknown
173073664381097633,1730736643,2024-11-04T10:10:43,Twag Daddy,63896632,Architecture ,0,0,52459104,unknown
173073658100580098,1730736581,2024-11-04T10:09:41,Twag Daddy,63896632,Phi mu went architecture it’s architecture,0,0,52459104,unknown
173073644261903660,1730736442,2024-11-04T10:07:22,Twag Daddy,63896632,I’m going architecture school rn,0,0,52459104,unknown
173073635167995173,1730736351,2024-11-04T10:05:51,Twag Daddy,63896632,Will they tell us if we get the wrong location?,0,0,52459104,unknown
173073619167959775,1730736191,2024-11-04T10:03:11,Twag Daddy,63896632,It says seek the school so probably school of design right?,0,0,52459104,unknown
173073607806517282,1730736078,2024-11-04T10:01:18,Twag Daddy,63896632,Crc is 2,0,0,52459104,unknown
173073602047750052,1730736020,2024-11-04T10:00:20,Twag Daddy,63896632,WHERE IS PICTURE,0,0,52459104,unknown
173073505716675848,1730735057,2024-11-04T09:44:17,Twag Daddy,63896632,Top of freshman hill*,0,0,52459104,unknown
173073504445246228,1730735044,2024-11-04T09:44:04,Twag Daddy,63896632,They really love doing stuff at top of culc and tech tower area,0,0,52459104,unknown
173073338215778360,1730733382,2024-11-04T09:16:22,Twag Daddy,63896632,Also for freshmen who don’t feel like reading all of this the main takeaway is that you need to take a Snapchat picture with a timestamp and 2 people have to be in it (and you need a prop apparently),1,1,52459104,unknown
173073323738846228,1730733237,2024-11-04T09:13:57,Twag Daddy,63896632,Everyone bring random objects with you for prop coverage,1,2,52459104,unknown
173073294805517988,1730732948,2024-11-04T09:09:08,Twag Daddy,63896632,I can also be in tech square,1,0,52459104,unknown
173059679930065848,1730596799,2024-11-02T20:19:59,Twag Daddy,63896632,IMPORTANT ANNOUNCEMENT: Emiley has been impeached and I hired an assassin to get rid of her. Dick is promoted to president now,0,8,52459104,unknown
173056428328710981,1730564283,2024-11-02T11:18:03,Twag Daddy,63896632,A bunch of houses are throwing in home park tonight. Pull up ,0,0,52459104,unknown
173056424813373594,1730564248,2024-11-02T11:17:28,Twag Daddy,63896632,Twag Daddy created event 'Halloween Block Party',1,0,52459104,unknown
173050825651003248,1730508256,2024-11-01T19:44:16,Twag Daddy,63896632,,1,0,52459104,unknown
173047374822430098,1730473748,2024-11-01T10:09:08,Twag Daddy,63896632,Dick decided to give up alcohol and live the rest of his life as a monk,0,20,52459104,unknown
173046982675337988,1730469826,2024-11-01T09:03:46,Twag Daddy,63896632,Bumping this. Pull up to track party tonight,1,0,52459104,unknown
173046969899699754,1730469698,2024-11-01T09:01:38,Twag Daddy,63896632,Yeah we are doing cleanup now,0,0,52459104,unknown
173041961278902942,1730419612,2024-10-31T19:06:52,Twag Daddy,63896632,1 million beers,0,0,52459104,unknown
173040465699396890,1730404656,2024-10-31T14:57:36,Twag Daddy,63896632,You can add stuff just tap on the map,0,0,52459104,unknown
173040333937502698,1730403339,2024-10-31T14:35:39,Twag Daddy,63896632,whoops forgot to change that,0,0,52459104,unknown
173040328688933137,1730403286,2024-10-31T14:34:46,Twag Daddy,63896632,https://gtscinjurymap.web.app/,0,8,52459104,unknown
173040328421874472,1730403284,2024-10-31T14:34:44,Twag Daddy,63896632,"Hello everyone, in preparation for someone inevitably getting hurt for halloweekend, I've made a website where we can track GTSC members' many injuries",0,3,52459104,unknown
173031511631845427,1730315116,2024-10-30T14:05:16,Twag Daddy,63896632,Freedom of speech in action ^^,0,0,52459104,unknown
173031506674338826,1730315066,2024-10-30T14:04:26,Twag Daddy,63896632,WRONG,0,0,52459104,unknown
173025505942359797,1730255059,2024-10-29T21:24:19,Twag Daddy,63896632,My mother is also my daughter in law,0,6,52459104,unknown
173004006138664472,1730040061,2024-10-27T09:41:01,Twag Daddy,63896632,To put this into perspective 12 people have paid slush and I know way more than that drank. It’s 5 dollars for fucks sake,0,6,52459104,unknown
173003972806744681,1730039728,2024-10-27T09:35:28,Twag Daddy,63896632,Reminder to Venmo if you drank,1,3,52459104,unknown
173000063067389865,1730000630,2024-10-26T22:43:50,Twag Daddy,63896632,Was not lifeguards afaik I think it was someone else,0,1,52459104,unknown
173000022138130098,1730000221,2024-10-26T22:37:01,Twag Daddy,63896632,Like this is not a frat you can’t just take shit people here pay for the alcohol we drink and it’s ridiculous that you think your friends can come freely and take whatever they want,0,10,52459104,unknown
173000017260917053,1730000172,2024-10-26T22:36:12,Twag Daddy,63896632,You are actively fucking over your friends and peers,0,8,52459104,unknown
173000015083884948,1730000150,2024-10-26T22:35:50,Twag Daddy,63896632,DONT FUCKING INVITE YOUR FRIENDS IF THEY’RE JUST GOING TO TAKE OUR ALCOHOL AND NOT PAY,0,16,52459104,unknown
172999770581873248,1729997705,2024-10-26T21:55:05,Twag Daddy,63896632,Slush fund is dwindling too much tailgate,0,0,52459104,unknown
172999768828960506,1729997688,2024-10-26T21:54:48,Twag Daddy,63896632,IF YOU ARE DRINKING PLEASE VENMO 5$ @James-White-1580,0,0,52459104,unknown
172999300746905173,1729993007,2024-10-26T20:36:47,Twag Daddy,63896632,If anyone sees cones bring them we need some cones,0,0,52459104,unknown
172999240785441920,1729992407,2024-10-26T20:26:47,Twag Daddy,63896632,Also you have to buy food for the full twea,0,0,52459104,unknown
172999239301519771,1729992393,2024-10-26T20:26:33,Twag Daddy,63896632,Yeah,0,0,52459104,unknown
172998854057965252,1729988540,2024-10-26T19:22:20,Twag Daddy,63896632,Reminder that Karaoke starts in less than an hour. Come celebrate our victory over the other teams ,0,1,52459104,unknown
172994687390271566,1729946873,2024-10-26T07:47:53,Twag Daddy,63896632,You peasants are using a gps while we navigate by map,1,2,52459104,unknown
172987640614755404,1729876406,2024-10-25T12:13:26,Twag Daddy,63896632,There will also be a block party (a bunch of houses in home park host at once usually with a DJ or live music) on Saturday. We will send out more details soon,0,0,52459104,unknown
172987631985985368,1729876319,2024-10-25T12:11:59,Twag Daddy,63896632,"Hello everyone, we are having our Halloween party next Thursday. Wear your most creative costumes (best one gets a prize)",0,0,52459104,unknown
172987626414141970,1729876264,2024-10-25T12:11:04,Twag Daddy,63896632,Twag Daddy created event 'Halloween Party',1,0,52459104,unknown
172971184965316791,1729711849,2024-10-23T14:30:49,Twag Daddy,63896632,That’s mine,0,0,52459104,unknown
172963853018131631,1729638530,2024-10-22T18:08:50,Twag Daddy,63896632,"1. Swimming
2. Driving 
3. Any other activity",0,9,52459104,unknown
172962497417996874,1729624974,2024-10-22T14:22:54,Twag Daddy,63896632,Riley hide quickly or they’ll remove you again,0,0,52459104,unknown
172961708812894424,1729617088,2024-10-22T12:11:28,Twag Daddy,63896632,Twag Daddy created event 'Post-Auburn Victory Karaoke',1,0,52459104,unknown
172961037740211123,1729610377,2024-10-22T10:19:37,Twag Daddy,63896632,COME TO BAKE SALE RIGHT NOW OR I AM GOING TO EAT ALL OF THE BANANA BREAD,0,0,52459104,unknown
172938871237294429,1729388712,2024-10-19T20:45:12,Twag Daddy,63896632,WHO TF KICKED GUNNA THATS NOT ACCEPTABLE ,0,7,52459104,unknown
172937717298054459,1729377172,2024-10-19T17:32:52,Twag Daddy,63896632,Not really,0,0,52459104,unknown
172937716734681766,1729377167,2024-10-19T17:32:47,Twag Daddy,63896632,Mine,0,0,52459104,unknown
172937580720234518,1729375807,2024-10-19T17:10:07,Twag Daddy,63896632,I believe Cole but nobody else ,0,0,52459104,unknown
172936903423378558,1729369034,2024-10-19T15:17:14,Twag Daddy,63896632,I cannot read rn but fuck football game motherfuxkers,0,1,52459104,unknown
172936455652061928,1729364556,2024-10-19T14:02:36,Twag Daddy,63896632,Mr . John “never comes to tailgate” Donahoe ,0,2,52459104,unknown
172936450757552376,1729364507,2024-10-19T14:01:47,Twag Daddy,63896632,Source is drunk ,0,0,52459104,unknown
172936357645149558,1729363576,2024-10-19T13:46:16,Twag Daddy,63896632,We will game posthmae,0,0,52459104,unknown
172936356916033028,1729363569,2024-10-19T13:46:09,Twag Daddy,63896632,Anyone who isn’t going to game stay hefe,0,0,52459104,unknown
172936193391518558,1729361933,2024-10-19T13:18:53,Twag Daddy,63896632,Drink more jacoborgy,0,0,52459104,unknown
172936191959046639,1729361919,2024-10-19T13:18:39,Twag Daddy,63896632,We have 1 million of them,0,0,52459104,unknown
172936191109764041,1729361911,2024-10-19T13:18:31,Twag Daddy,63896632,Beer,0,0,52459104,unknown
172936185603133325,1729361856,2024-10-19T13:17:36,Twag Daddy,63896632,Loren ipsum,0,0,52459104,unknown
172936184548418547,1729361845,2024-10-19T13:17:25,Twag Daddy,63896632,Lerem ipaym,0,0,52459104,unknown
172936181328457796,1729361813,2024-10-19T13:16:53,Twag Daddy,63896632,Fuck u Ella you can’t stop my son,0,0,52459104,unknown
172934411802017867,1729344118,2024-10-19T08:21:58,Twag Daddy,63896632,ONE MILLION BEERS,0,0,52459104,unknown
172934410584183341,1729344105,2024-10-19T08:21:45,Twag Daddy,63896632,Are you a drinking buddy of Keller? Keller invites you to Beer Buddy: https://beerbuddy.app.link/iamkeller,0,0,52459104,unknown
172930559303319558,1729305593,2024-10-18T21:39:53,Twag Daddy,63896632,Created new poll 'IMPEACH EMILEY',1,0,52459104,unknown
